,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Distancia_NEW
19893,Croydon Hills,4 Merrill Cr,3,h,790000.0,S,Hoskins,3/09/2017,23.0,3136.0,3.0,2.0,2.0,659.0,131.0,1987.0,Maroondah City Council,-37.77473,145.26256,Eastern Metropolitan,1705.0,21.430311649981515
19894,Croydon Hills,5 Tavistock Ct,3,h,931000.0,S,Hoskins,3/09/2017,23.0,3136.0,3.0,2.0,2.0,899.0,,,Maroondah City Council,-37.78028,145.26581000000002,Eastern Metropolitan,1705.0,21.490876020050745
19895,Croydon Hills,49 Waterview Ct,4,h,1000000.0,SP,buyMyplace,3/09/2017,23.0,3136.0,4.0,3.0,4.0,,246.0,1988.0,Maroondah City Council,-37.768240000000006,145.26384,Eastern Metropolitan,1705.0,21.799829655112948
19897,Croydon North,4 Selby Ct,3,h,857000.0,S,Philip,3/09/2017,23.0,3136.0,3.0,2.0,1.0,1007.0,250.0,1980.0,Maroondah City Council,-37.766529999999996,145.29163,Eastern Metropolitan,2985.0,24.147940113185296
19898,Dallas,8 Echuca St,3,h,477000.0,S,YPA,3/09/2017,14.0,3047.0,3.0,1.0,1.0,627.0,97.0,1960.0,Hume City Council,-37.667809999999996,144.93809,Northern Metropolitan,2246.0,21.212068072894482
19899,Dandenong,18 Bulong St,3,h,500000.0,S,C21,3/09/2017,24.7,3175.0,3.0,1.0,1.0,372.0,,,Greater Dandenong City Council,-37.98383,145.20342,South-Eastern Metropolitan,10894.0,21.558834182954627
19900,Dandenong,19 Ross St,3,h,510000.0,S,McLennan,3/09/2017,24.7,3175.0,3.0,2.0,1.0,673.0,125.0,1995.0,Greater Dandenong City Council,-37.980959999999996,145.22621,South-Eastern Metropolitan,10894.0,22.767521893320488
19901,Dandenong North,39 Galloway St,3,h,632000.0,SP,Del,3/09/2017,24.7,3175.0,3.0,1.0,2.0,544.0,,,Greater Dandenong City Council,-37.95135,145.19806,South-Eastern Metropolitan,8322.0,18.74190709507293
19902,Dandenong North,8 Jeffrey St,3,h,610000.0,S,McLennan,3/09/2017,24.7,3175.0,3.0,1.0,3.0,,,,Greater Dandenong City Council,-37.96777,145.21613,South-Eastern Metropolitan,8322.0,21.132917087018846
19903,Dandenong North,86 McFees Rd,3,h,585000.0,S,YPA,3/09/2017,24.7,3175.0,3.0,1.0,,,90.0,1960.0,Greater Dandenong City Council,-37.96415,145.21441000000002,South-Eastern Metropolitan,8322.0,20.75637391609525
19904,Dandenong North,46 Murray Rd,4,h,750000.0,SP,C21,3/09/2017,24.7,3175.0,4.0,2.0,1.0,,,,Greater Dandenong City Council,-37.94458,145.21472,South-Eastern Metropolitan,8322.0,19.441280329686478
19905,Derrimut,3 Berkeley Cr,4,h,850000.0,S,Stockdale,3/09/2017,14.7,3030.0,4.0,2.0,4.0,,313.0,2010.0,Brimbank City Council,-37.79358,144.76327,Western Metropolitan,2276.0,24.526946322541367
19906,Diamond Creek,17 Wentworth Cl,4,h,950000.0,SP,Barry,3/09/2017,21.8,3089.0,4.0,2.0,2.0,879.0,235.0,1995.0,Nillumbik Shire Council,-37.680009999999996,145.16,Northern Victoria,4258.0,21.169705791462132
19907,Dingley Village,13 Wheatland Cr,4,h,955000.0,S,Obrien,3/09/2017,22.2,3172.0,4.0,2.0,2.0,615.0,,,Kingston City Council,-37.967459999999996,145.12788,South-Eastern Metropolitan,3940.0,16.07443534657318
19908,Doncaster,7 Ambrose St,4,h,1375000.0,S,Barry,3/09/2017,12.4,3108.0,4.0,2.0,3.0,652.0,218.0,1970.0,Manningham City Council,-37.78145,145.13598000000002,Eastern Metropolitan,9028.0,11.21229554230769
19911,Doncaster,60 High St,4,h,1275000.0,VB,Jellis,3/09/2017,12.4,3108.0,4.0,2.0,2.0,,248.0,1975.0,Manningham City Council,-37.7832,145.10931000000002,Eastern Metropolitan,9028.0,9.315957523836742
19912,Doncaster,13 Winbrook Ct,5,h,1820000.0,S,Buxton,3/09/2017,12.4,3108.0,5.0,3.0,2.0,630.0,,,Manningham City Council,-37.78151,145.12515,Eastern Metropolitan,9028.0,10.46643599159913
19913,Doncaster East,11 Avocet St,3,h,1482000.0,S,Jellis,3/09/2017,14.3,3109.0,3.0,1.0,3.0,713.0,,,Manningham City Council,-37.79507,145.15913999999998,Eastern Metropolitan,10999.0,12.160414438273389
19914,Doncaster East,1/13 Baratta St,3,h,1050000.0,PI,Barry,3/09/2017,14.3,3109.0,3.0,2.0,2.0,,136.0,2007.0,Manningham City Council,-37.79694,145.15304,Eastern Metropolitan,10999.0,11.58653017061905
19915,Doncaster East,69 Bowen Rd,4,h,1470000.0,PI,Barry,3/09/2017,14.3,3109.0,4.0,2.0,2.0,775.0,,,Manningham City Council,-37.80126,145.1665,Eastern Metropolitan,10999.0,12.47642394731353
19916,Doncaster East,2/7 Bullen St,3,u,1050000.0,S,Barry,3/09/2017,14.3,3109.0,3.0,2.0,2.0,,,,Manningham City Council,-37.78991,145.1489,Eastern Metropolitan,10999.0,11.634276711492737
19918,Doncaster East,50A Cassowary St,4,t,1175000.0,S,Barry,3/09/2017,14.3,3109.0,4.0,2.0,2.0,723.0,235.0,2009.0,Manningham City Council,-37.79545,145.15372,Eastern Metropolitan,10999.0,11.713713536618274
19919,Doncaster East,58 Devon Dr,3,h,937000.0,S,Barry,3/09/2017,14.3,3109.0,3.0,1.0,2.0,,112.0,1960.0,Manningham City Council,-37.79542,145.15579,Eastern Metropolitan,10999.0,11.878347306367974
19920,Doncaster East,1/6 Ellin St,3,u,800000.0,SP,McGrath,3/09/2017,14.3,3109.0,3.0,1.0,2.0,,,1975.0,Manningham City Council,-37.79484,145.16588000000002,Eastern Metropolitan,10999.0,12.707880010532902
19922,Doncaster East,28 Highfield Rd,3,h,1381000.0,S,Ray,3/09/2017,14.3,3109.0,3.0,2.0,1.0,646.0,170.0,1975.0,Manningham City Council,-37.78758,145.16792,Eastern Metropolitan,10999.0,13.225396896755115
19924,Doncaster East,34 Roger St,3,h,1701000.0,S,Barry,3/09/2017,14.3,3109.0,3.0,1.0,2.0,,132.0,1970.0,Manningham City Council,-37.793240000000004,145.15695,Eastern Metropolitan,10999.0,12.078430680535662
19925,Doncaster East,8 Rosamond Cr,3,h,1620000.0,S,Fletchers,3/09/2017,14.3,3109.0,3.0,2.0,1.0,848.0,,,Manningham City Council,-37.78693,145.16384,Eastern Metropolitan,10999.0,12.942601301802075
19926,Donvale,4/8 Old Warrandyte Rd,3,t,1171000.0,S,Noel,3/09/2017,16.1,3111.0,3.0,2.0,2.0,247.0,,,Manningham City Council,-37.79056,145.17512,Eastern Metropolitan,4790.0,13.646250779000695
19927,Doreen,6 Aria Ct,4,h,555000.0,S,HAR,3/09/2017,25.9,3754.0,4.0,2.0,2.0,387.0,,,Nillumbik Shire Council,-37.595890000000004,145.11364,Northern Victoria,7254.0,28.273048034331204
19928,Doveton,3 Cedar St,3,h,500500.0,S,Boutique,3/09/2017,28.8,3177.0,3.0,1.0,2.0,,87.0,1950.0,Casey City Council,-37.99177,145.23668999999998,South-Eastern Metropolitan,3533.0,24.25736574424465
19933,Eltham North,21 Kelway Cr,3,h,881017.0,SP,Morrison,3/09/2017,18.0,3095.0,3.0,2.0,2.0,662.0,,,Banyule City Council,-37.70519,145.13315,Eastern Metropolitan,2346.0,17.559901844931996
19935,Elwood,20/400 Barkly St,1,u,660000.0,S,Pride,3/09/2017,7.2,3184.0,1.0,1.0,2.0,,,,Port Phillip City Council,-37.88195,144.97853999999998,Southern Metropolitan,8989.0,6.58849476173455
19937,Elwood,1/4 Southey Ct,2,u,670000.0,VB,Chisholm,3/09/2017,7.2,3184.0,2.0,1.0,0.0,643.0,,1950.0,Port Phillip City Council,-37.87571,144.98702,Southern Metropolitan,8989.0,5.571006428892738
19938,Endeavour Hills,68 Scotsburn Wy,3,h,613000.0,S,Fletchers,3/09/2017,28.5,3802.0,3.0,1.0,2.0,,97.0,1975.0,Casey City Council,-37.97058,145.26699,South-Eastern Metropolitan,8443.0,24.859126706688315
19939,Epping,3 Belvedere Ct,4,h,620000.0,S,hockingstuart,3/09/2017,19.6,3076.0,4.0,2.0,2.0,,,,Whittlesea City Council,-37.64584,145.04543999999999,Northern Metropolitan,10926.0,21.882014634271457
19940,Epping,9 Bishop Pl,4,h,652000.0,S,HAR,3/09/2017,19.6,3076.0,4.0,1.0,5.0,548.0,,,Whittlesea City Council,-37.65256,145.04093,Northern Metropolitan,10926.0,21.123014912927086
19941,Epping,4 Longwood Dr,3,h,557500.0,SP,Millership,3/09/2017,19.6,3076.0,3.0,1.0,2.0,654.0,,,Whittlesea City Council,-37.63923,145.05306000000002,Northern Metropolitan,10926.0,22.652724629102345
19942,Epping,1 Quartz Gr,4,h,599500.0,S,Love,3/09/2017,19.6,3076.0,4.0,2.0,2.0,,,,Whittlesea City Council,-37.63094,145.0342,Northern Metropolitan,10926.0,23.51583546567441
19943,Epping,11 Simon Ct,3,h,569000.0,S,hockingstuart,3/09/2017,19.6,3076.0,3.0,2.0,2.0,,,,Whittlesea City Council,-37.63864,145.02928,Northern Metropolitan,10926.0,22.666429450203665
19944,Epping,5 Thredbo Ct,3,h,582000.0,S,Ray,3/09/2017,19.6,3076.0,3.0,1.0,2.0,,110.0,1980.0,Whittlesea City Council,-37.6494,145.04147,Northern Metropolitan,10926.0,21.47487571159774
19945,Essendon,19 Alfred Rd,4,h,1620000.0,PI,Nelson,3/09/2017,7.5,3040.0,4.0,1.0,1.0,,167.0,1970.0,Moonee Valley City Council,-37.74422,144.92408,Western Metropolitan,9264.0,14.659372137363649
19946,Essendon,3/1 Cameron Rd,4,t,1185000.0,S,Barry,3/09/2017,7.5,3040.0,4.0,3.0,1.0,205.0,168.0,2010.0,Moonee Valley City Council,-37.74588,144.92700000000002,Western Metropolitan,9264.0,14.350797354291384
19947,Essendon,101 Deakin St,3,h,1210000.0,S,Nelson,3/09/2017,7.5,3040.0,3.0,2.0,2.0,,,,Moonee Valley City Council,-37.743840000000006,144.89226000000002,Western Metropolitan,9264.0,16.683984094112883
19948,Essendon,24 Fletcher St,4,h,2100000.0,VB,Nelson,3/09/2017,7.5,3040.0,4.0,2.0,3.0,920.0,256.0,1990.0,Moonee Valley City Council,-37.7554,144.92351000000002,Western Metropolitan,9264.0,13.793006538261318
19949,Essendon,104 Hoffmans Rd,4,h,900000.0,S,Barry,3/09/2017,7.5,3040.0,4.0,1.0,1.0,478.0,,,Moonee Valley City Council,-37.744240000000005,144.89149,Western Metropolitan,9264.0,16.705955012939814
19950,Essendon,126 Market St,3,h,1500000.0,S,Nelson,3/09/2017,7.5,3040.0,3.0,1.0,2.0,649.0,,,Moonee Valley City Council,-37.74212,144.89256,Western Metropolitan,9264.0,16.790671762956116
19952,Essendon,120 Ogilvie St,2,u,850000.0,VB,Barry,3/09/2017,7.5,3040.0,2.0,1.0,1.0,,,,Moonee Valley City Council,-37.744690000000006,144.89363,Western Metropolitan,9264.0,16.53099502922716
19954,Essendon North,32A Birdwood St,3,h,1260000.0,S,Nelson,3/09/2017,8.2,3041.0,3.0,2.0,2.0,,215.0,2013.0,Moonee Valley City Council,-37.73618,144.89709,Western Metropolitan,1308.0,16.949004722945666
19955,Essendon North,89a Kerferd St,3,u,801000.0,S,Nelson,3/09/2017,8.2,3041.0,3.0,2.0,1.0,256.0,125.0,2000.0,Moonee Valley City Council,-37.73594,144.89928999999998,Western Metropolitan,1308.0,16.829612818179104
19956,Fairfield,103 Arthur St,3,h,1492000.0,S,Nelson,3/09/2017,5.7,3078.0,3.0,2.0,1.0,292.0,117.0,1930.0,Darebin City Council,-37.777879999999996,145.01963999999998,Northern Metropolitan,2970.0,7.329849521149271
19957,Fairfield,8/88 Rathmines St,2,u,746500.0,S,Nelson,3/09/2017,5.7,3078.0,2.0,1.0,2.0,,73.0,2012.0,Darebin City Council,-37.777029999999996,145.01593,Northern Metropolitan,2970.0,7.4884015597653875
19958,Fawkner,5A Edward St,2,t,515000.0,SP,Alexkarbon,3/09/2017,13.1,3060.0,2.0,1.0,2.0,177.0,84.0,2013.0,Hume City Council,-37.70982,144.96397,Northern Metropolitan,5070.0,16.026658347709503
19959,Ferntree Gully,2 Kya Cl,3,h,760000.0,S,Barry,3/09/2017,24.8,3156.0,3.0,1.0,2.0,944.0,104.0,1981.0,Knox City Council,-37.87558,145.27196999999998,Eastern Metropolitan,10788.0,21.182953760015053
19960,Fitzroy,130 Gore St,3,h,2300000.0,S,Jellis,3/09/2017,2.1,3065.0,3.0,2.0,1.0,203.0,163.0,1890.0,Yarra City Council,-37.80475,144.98228,Northern Metropolitan,5825.0,6.265073436906086
19961,Fitzroy,101/150 Kerr St,2,u,630000.0,S,Purplebricks,3/09/2017,2.1,3065.0,2.0,1.0,1.0,,63.0,2011.0,Yarra City Council,-37.79708,144.98042,Northern Metropolitan,5825.0,6.979466232827189
19963,Fitzroy North,84 May St,4,h,2136000.0,S,Nelson,3/09/2017,3.6,3068.0,4.0,1.0,3.0,,,,Moreland City Council,-37.77625,144.98623,Northern Metropolitan,6244.0,8.537769548169738
19965,Flemington,98 Canterbury St,2,h,1090000.0,S,Alexkarbon,3/09/2017,3.4,3031.0,2.0,1.0,2.0,263.0,,,Melbourne City Council,-37.781279999999995,144.92325,Northern Metropolitan,3593.0,11.96566900248931
19966,Flemington,48/2 Newmarket Wy,2,u,530000.0,S,Nelson,3/09/2017,3.4,3031.0,2.0,1.0,1.0,,,,Melbourne City Council,-37.78589,144.92802,Northern Metropolitan,3593.0,11.329929923226949
19967,Flemington,43 Waltham St,3,h,1500000.0,VB,Nelson,3/09/2017,3.4,3031.0,3.0,1.0,2.0,241.0,119.0,,Melbourne City Council,-37.78365,144.93015,Northern Metropolitan,3593.0,11.317263279597984
19968,Footscray,703/250 Barkly St,2,u,410000.0,SP,Jas,3/09/2017,5.1,3011.0,2.0,1.0,1.0,,95.0,2007.0,Maribyrnong City Council,-37.79919,144.89607,Western Metropolitan,7570.0,13.141542943592553
19969,Footscray,69 Creswick St,2,h,978000.0,SP,Jas,3/09/2017,5.1,3011.0,2.0,1.0,1.0,,111.0,1900.0,Maribyrnong City Council,-37.796170000000004,144.89116,Western Metropolitan,7570.0,13.668017880735757
19971,Footscray,9/155 Gordon St,3,u,460000.0,SA,Hodges,3/09/2017,5.1,3011.0,3.0,1.0,1.0,,80.0,2010.0,Maribyrnong City Council,-37.79643,144.88878,Western Metropolitan,7570.0,13.851414172536815
19972,Footscray,20 Hocking St,3,h,810000.0,SP,Jas,3/09/2017,5.1,3011.0,3.0,2.0,2.0,121.0,,2014.0,Maribyrnong City Council,-37.799490000000006,144.88487,Western Metropolitan,7570.0,14.051531086798652
19973,Forest Hill,11 Heathcote Dr,2,u,730000.0,SP,Noel,3/09/2017,15.4,3131.0,2.0,1.0,1.0,296.0,296.0,1998.0,Whitehorse City Council,-37.83633,145.16873,Eastern Metropolitan,4385.0,11.808264744031906
19976,Frankston,19 Birdwood St,3,h,770000.0,S,hockingstuart,3/09/2017,38.0,3199.0,3.0,1.0,1.0,,147.0,1940.0,Frankston City Council,-38.14784,145.13143,South-Eastern Metropolitan,17055.0,34.90428736417298
19977,Frankston,4 Eton Ct,4,h,695000.0,S,Ray,3/09/2017,38.0,3199.0,4.0,1.0,3.0,713.0,109.0,1950.0,Frankston City Council,-38.15675,145.12707,South-Eastern Metropolitan,17055.0,35.775646131351614
19978,Frankston,3/28 Lewis St,2,u,335250.0,SP,O'Brien,3/09/2017,38.0,3199.0,2.0,1.0,1.0,,75.0,1972.0,Frankston City Council,-38.1393,145.12976,South-Eastern Metropolitan,17055.0,33.94936424065496
19979,Frankston,30 Petrie St,3,h,938000.0,S,hockingstuart,3/09/2017,38.0,3199.0,3.0,1.0,1.0,972.0,,,Frankston City Council,-38.139540000000004,145.13086,South-Eastern Metropolitan,17055.0,33.99903045013946
19981,Frankston South,3 Diosma Ct,3,h,1155000.0,S,hockingstuart,3/09/2017,38.0,3199.0,3.0,2.0,2.0,2405.0,242.0,1980.0,Frankston City Council,-38.16457,145.12421,South-Eastern Metropolitan,7566.0,36.56679846295823
19982,Frankston South,30 Grange Rd,4,h,1905000.0,S,Eview,3/09/2017,38.0,3199.0,4.0,2.0,2.0,1471.0,180.0,1960.0,Frankston City Council,-38.15984,145.10884,South-Eastern Metropolitan,7566.0,35.78457354216814
19983,Gladstone Park,7 Dalton Pl,3,h,680000.0,S,Barry,3/09/2017,12.9,3043.0,3.0,1.0,2.0,300.0,,,Hume City Council,-37.68416,144.8895,Western Metropolitan,3285.0,21.77280938222806
19984,Gladstone Park,3 Dava Ct,4,h,670000.0,S,Barry,3/09/2017,12.9,3043.0,4.0,2.0,2.0,729.0,,1980.0,Hume City Council,-37.6927,144.89395,Western Metropolitan,3285.0,20.776572170742057
19985,Gladstone Park,22 Koonalda Rd,3,h,650000.0,VB,Barry,3/09/2017,12.9,3043.0,3.0,1.0,3.0,529.0,117.0,,Hume City Council,-37.69485,144.89092,Western Metropolitan,3285.0,20.7476630826154
19986,Gladstone Park,14 Snaefell Cr,4,h,670000.0,VB,Barry,3/09/2017,12.9,3043.0,4.0,2.0,3.0,213.0,156.0,1970.0,Hume City Council,-37.68247,144.88446000000002,Western Metropolitan,3285.0,22.187187237627562
19988,Glen Iris,25A Beryl St,3,h,1300000.0,VB,Marshall,3/09/2017,7.3,3146.0,3.0,2.0,2.0,400.0,170.0,1900.0,Boroondara City Council,-37.85223,145.08676,Southern Metropolitan,10412.0,4.688633295078057
19989,Glen Iris,24 Howard St,4,h,2825000.0,PI,Marshall,3/09/2017,7.3,3146.0,4.0,2.0,2.0,728.0,,,Boroondara City Council,-37.85541,145.0639,Southern Metropolitan,10412.0,2.915791919319046
19990,Glen Iris,1C Kardinia Rd,4,h,1770000.0,SP,Meadows,3/09/2017,7.3,3146.0,4.0,3.0,2.0,276.0,,,Boroondara City Council,-37.8616,145.06801000000002,Southern Metropolitan,10412.0,3.5884131061031463
19991,Glen Iris,4/5 Leopold St,2,u,782500.0,S,Marshall,3/09/2017,7.3,3146.0,2.0,2.0,1.0,,,1965.0,Boroondara City Council,-37.85909,145.04218999999998,Southern Metropolitan,10412.0,1.9195700218146536
19992,Glen Iris,20 Nash St,2,h,1200000.0,PI,Fletchers,3/09/2017,7.3,3146.0,2.0,1.0,2.0,,,,Boroondara City Council,-37.85597,145.04936999999998,Southern Metropolitan,10412.0,1.9419538772449223
19993,Glen Iris,17 Nerissa St,2,h,1910000.0,S,Marshall,3/09/2017,7.3,3146.0,2.0,1.0,1.0,848.0,,,Boroondara City Council,-37.85875,145.08441000000002,Southern Metropolitan,10412.0,4.708578200115205
19994,Glen Iris,42 Queens Pde,3,h,1850000.0,S,Fletchers,3/09/2017,7.3,3146.0,3.0,1.0,1.0,645.0,,,Boroondara City Council,-37.85341,145.09188999999998,Southern Metropolitan,10412.0,5.158013864362391
19995,Glen Iris,15 Seaton St,3,h,2152500.0,S,Marshall,3/09/2017,7.3,3146.0,3.0,2.0,2.0,656.0,,1930.0,Boroondara City Council,-37.86521,145.07034,Southern Metropolitan,10412.0,3.9934642649948304
19996,Glen Iris,1/21 Somerset Rd,4,h,1622500.0,SP,Marshall,3/09/2017,7.3,3146.0,4.0,2.0,2.0,,269.0,,Boroondara City Council,-37.850159999999995,145.07544,Southern Metropolitan,10412.0,3.666216946889977
19998,Glen Iris,3/2 Victor Rd,3,t,1160000.0,S,Tim,3/09/2017,7.3,3146.0,3.0,2.0,2.0,203.0,,,Boroondara City Council,-37.86248,145.06682,Southern Metropolitan,10412.0,3.562708127189408
19999,Glen Waverley,76 Callaghan Av,2,u,791000.0,S,McGrath,3/09/2017,16.7,3150.0,2.0,1.0,1.0,310.0,,,Monash City Council,-37.89291,145.15399,Eastern Metropolitan,15321.0,11.868230706507614
20000,Glen Waverley,19 Diamond Av,3,h,1370000.0,S,Fletchers,3/09/2017,16.7,3150.0,3.0,1.0,,652.0,,,Monash City Council,-37.8717,145.17266999999998,Eastern Metropolitan,15321.0,12.546928962895759
20002,Glen Waverley,2/35 Kirstina Rd,3,u,1026000.0,S,hockingstuart,3/09/2017,16.7,3150.0,3.0,2.0,2.0,,,,Monash City Council,-37.88994,145.16821000000002,Eastern Metropolitan,15321.0,12.849358450672948
20004,Glenroy,19 Anselm Gr,3,h,815000.0,S,Stockdale,3/09/2017,11.2,3046.0,3.0,1.0,1.0,697.0,,,Moreland City Council,-37.70239,144.91289,Northern Metropolitan,8870.0,18.92950943068642
20006,Glenroy,19 Cromwell St,4,h,835000.0,S,Barry,3/09/2017,11.2,3046.0,4.0,1.0,3.0,649.0,122.0,1960.0,Moreland City Council,-37.7022,144.92241,Northern Metropolitan,8870.0,18.484215898385713
20007,Glenroy,129 Glenroy Rd,3,h,830000.0,S,Nelson,3/09/2017,11.2,3046.0,3.0,1.0,2.0,655.0,110.0,1960.0,Moreland City Council,-37.70608,144.92541,Northern Metropolitan,8870.0,17.978853572781308
20008,Glenroy,49 Hubert Av,3,h,815000.0,PI,Barry,3/09/2017,11.2,3046.0,3.0,1.0,3.0,760.0,,1960.0,Moreland City Council,-37.70189,144.93294,Northern Metropolitan,8870.0,18.033995924174995
20011,Glenroy,133 Morell St,3,h,780000.0,SP,Stockdale,3/09/2017,11.2,3046.0,3.0,1.0,3.0,618.0,116.0,1960.0,Moreland City Council,-37.69836,144.93891000000002,Northern Metropolitan,8870.0,18.123784822117386
20012,Gowanbrae,4/74 Rutherglen Cr,4,h,635000.0,SP,Stockdale,3/09/2017,12.9,3043.0,4.0,2.0,2.0,2679.0,4.0,2005.0,Moreland City Council,-37.70207,144.89805,Western Metropolitan,1071.0,19.729096488542424
20016,Greensborough,34 Warralong Av,3,h,700000.0,VB,Nelson,3/09/2017,16.1,3088.0,3.0,1.0,2.0,676.0,,,Banyule City Council,-37.71825,145.09488000000002,Northern Metropolitan,8524.0,14.802720891602831
20017,Greensborough,1/16 Willis St,3,h,895000.0,S,Darren,3/09/2017,16.1,3088.0,3.0,2.0,1.0,,145.0,1940.0,Banyule City Council,-37.69809,145.11523,Northern Metropolitan,8524.0,17.555383394271864
20019,Greenvale,35 Hermitage Dr,4,h,797000.0,S,Barry,3/09/2017,20.4,3059.0,4.0,2.0,2.0,1057.0,195.0,1995.0,Hume City Council,-37.65467,144.9035,Northern Metropolitan,4864.0,23.875110231438423
20022,Hampton,5/522 Bluff Rd,2,u,543500.0,S,Ray,3/09/2017,13.8,3188.0,2.0,1.0,2.0,,73.0,1990.0,Bayside City Council,-37.93622,145.0243,Southern Metropolitan,5454.0,10.409278910234068
20023,Hampton,11 Bridge St,4,h,2675000.0,S,Nick,3/09/2017,13.8,3188.0,4.0,2.0,4.0,728.0,,,Bayside City Council,-37.94437,145.00288,Southern Metropolitan,5454.0,11.617625611309576
20025,Hampton,43 Myrtle Rd,4,h,2499000.0,S,Marshall,3/09/2017,13.8,3188.0,4.0,2.0,2.0,,240.0,2014.0,Bayside City Council,-37.94165,145.0157,Southern Metropolitan,5454.0,11.09898608043675
20026,Hampton,32 Retreat Rd,4,h,1900000.0,VB,Marshall,3/09/2017,13.8,3188.0,4.0,3.0,2.0,699.0,228.0,1985.0,Bayside City Council,-37.94088,145.0145,Southern Metropolitan,5454.0,11.031135287214777
20027,Hampton,20 Teddington Rd,4,h,2260000.0,S,Buxton,3/09/2017,13.8,3188.0,4.0,2.0,2.0,766.0,,,Bayside City Council,-37.93571,145.0153,Southern Metropolitan,5454.0,10.453508933637043
20030,Hawthorn,4/8 Berkeley St,3,t,1250000.0,PI,Kay,3/09/2017,5.3,3122.0,3.0,2.0,2.0,,130.0,1965.0,Boroondara City Council,-37.830090000000006,145.03614,Southern Metropolitan,11308.0,1.4165373760152595
20031,Hawthorn,19/506 Glenferrie Rd,1,u,315000.0,PI,Jellis,3/09/2017,5.3,3122.0,1.0,1.0,1.0,,,,Boroondara City Council,-37.83077,145.03404,Southern Metropolitan,11308.0,1.3381685788823832
20032,Hawthorn,73 Morang Rd,3,h,1900000.0,S,Marshall,3/09/2017,5.3,3122.0,3.0,2.0,3.0,,,,Boroondara City Council,-37.82562,145.02398,Southern Metropolitan,11308.0,2.133689691954597
20037,Heidelberg Heights,1/43 Outhwaite Rd,3,t,685000.0,S,Ray,3/09/2017,8.8,3081.0,3.0,1.0,1.0,,,2004.0,Banyule City Council,-37.74007,145.05514,Eastern Metropolitan,2947.0,11.54283922596535
20039,Heidelberg Heights,7 Waiora Rd,3,h,921000.0,S,Miles,3/09/2017,8.8,3081.0,3.0,2.0,2.0,,,,Banyule City Council,-37.746109999999994,145.05781000000002,Eastern Metropolitan,2947.0,10.92215870485134
20040,Highett,7 Danson St,3,h,1450000.0,S,Buxton,3/09/2017,16.0,3190.0,3.0,2.0,2.0,,,,Bayside City Council,-37.94417,145.02663,Southern Metropolitan,4794.0,11.273495274693285
20041,Highett,2/42 Graham Rd,2,u,604000.0,S,Buxton,3/09/2017,16.0,3190.0,2.0,1.0,1.0,,,2013.0,Bayside City Council,-37.9512,145.04171000000002,Southern Metropolitan,4794.0,12.045906072971883
20042,Highett,1/13 Muir St,2,u,687500.0,SP,Thomson,3/09/2017,16.0,3190.0,2.0,1.0,1.0,,100.0,1960.0,Bayside City Council,-37.94487,145.03548,Southern Metropolitan,4794.0,11.328239760791755
20043,Highett,3/1185 Nepean Hwy,3,t,864000.0,S,O'Brien,3/09/2017,16.0,3190.0,3.0,1.0,2.0,,110.0,1990.0,Bayside City Council,-37.95362,145.05013,Southern Metropolitan,4794.0,12.372704612779417
20044,Highett,48 Turner Rd,2,h,832000.0,S,Buxton,3/09/2017,16.0,3190.0,2.0,1.0,1.0,254.0,,,Bayside City Council,-37.951879999999996,145.05369,Southern Metropolitan,4794.0,12.219294212609478
20045,Hillside,44 Jade Wy,3,h,600500.0,S,Barry,3/09/2017,18.0,3037.0,3.0,3.0,2.0,,187.0,2004.0,Brimbank City Council,-37.70404,144.74331,Western Metropolitan,5556.0,29.947855999718296
20046,Hoppers Crossing,31 Bourke Cr,3,h,640000.0,SP,hockingstuart,3/09/2017,18.4,3029.0,3.0,2.0,8.0,,,,Wyndham City Council,-37.87045,144.68816,Western Metropolitan,13830.0,30.66190781887798
