,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Distancia_NEW
15086,Keysborough,2 Eildon Dr,4,h,745000.0,S,C21,3/06/2017,25.2,3173.0,4.0,2.0,1.0,624.0,159.0,1969.0,Greater Dandenong City Council,-37.9887,145.16158000000001,South-Eastern Metropolitan,8459.0,19.65798443645904
15088,Kingsbury,101 The Fairway,4,h,800001.0,SP,Purplebricks,3/06/2017,12.1,3083.0,4.0,1.0,2.0,467.0,120.0,1970.0,Darebin City Council,-37.7126,145.02996000000002,Northern Metropolitan,1414.0,14.458670783863903
15089,Kingsville,69 Chirnside St,3,h,1180000.0,VB,Jas,3/06/2017,6.4,3012.0,3.0,1.0,1.0,335.0,,,Maribyrnong City Council,-37.80742,144.88297,Western Metropolitan,1808.0,13.934935092649486
15090,Lalor,4 Casey Dr,3,h,521000.0,S,Ray,3/06/2017,16.3,3075.0,3.0,1.0,2.0,589.0,100.0,1975.0,Whittlesea City Council,-37.670559999999995,145.03698,Northern Metropolitan,8279.0,19.119289677362644
15096,Malvern,1/16 Finlayson St,2,t,910000.0,S,Marshall,3/06/2017,5.9,3144.0,2.0,1.0,2.0,195.0,,,Stonnington City Council,-37.86916,145.03565,Southern Metropolitan,4675.0,2.9255755332445164
15098,Malvern,14 Irving St,3,h,4900000.0,VB,Kay,3/06/2017,5.9,3144.0,3.0,4.0,2.0,950.0,,,Stonnington City Council,-37.85905,145.03229,Southern Metropolitan,4675.0,1.8163458188714734
15099,Malvern,6/36 Johnstone St,2,u,592000.0,S,Gary,3/06/2017,5.9,3144.0,2.0,1.0,1.0,0.0,72.9,1977.0,Stonnington City Council,-37.86824,145.03503999999998,Southern Metropolitan,4675.0,2.822631424293892
15102,Malvern,11/37 Wheatland Rd,1,u,455000.0,S,Biggin,3/06/2017,5.9,3144.0,1.0,1.0,1.0,1112.0,45.4,,Stonnington City Council,-37.86561,145.03602,Southern Metropolitan,4675.0,2.5328228652522236
15105,Malvern East,7 Nyora St,3,h,2265000.0,S,Marshall,3/06/2017,8.4,3145.0,3.0,2.0,2.0,531.0,,,Stonnington City Council,-37.867490000000004,145.05122,Southern Metropolitan,8801.0,3.0958721467486074
15107,Malvern East,51 Tooronga Rd,3,h,1780000.0,S,Marshall,3/06/2017,8.4,3145.0,3.0,2.0,2.0,580.0,146.0,1930.0,Stonnington City Council,-37.8683,145.03909,Southern Metropolitan,8801.0,2.853961250864963
15109,Maribyrnong,2/6 Horizon Dr,2,u,585000.0,S,Brad,3/06/2017,4.3,3032.0,2.0,2.0,2.0,37000.0,90.0,2004.0,Maribyrnong City Council,-37.77518,144.89254,Western Metropolitan,4918.0,14.606444823526855
15111,Maribyrnong,11 Maireana St,4,h,1085000.0,SP,Biggin,3/06/2017,4.3,3032.0,4.0,2.0,2.0,238.0,221.3,2007.0,Maribyrnong City Council,-37.7833,144.89717,Western Metropolitan,4918.0,13.804447323145473
15113,McKinnon,34 Clee St,4,h,1680000.0,PI,hockingstuart,3/06/2017,11.4,3204.0,4.0,2.0,2.0,568.0,,,Glen Eira City Council,-37.90688,145.02827,Southern Metropolitan,2397.0,7.134775186855475
15117,Melton,1 Irving Rd,4,h,400000.0,S,YPA,3/06/2017,31.7,3337.0,4.0,2.0,2.0,643.0,30.0,,Melton City Council,-37.688340000000004,144.56803,Western Victoria,3600.0,44.56062688416338
15120,Melton South,1 Tamar Dr,4,h,355000.0,S,Raine,3/06/2017,29.8,3338.0,4.0,2.0,1.0,766.0,147.0,1980.0,Melton City Council,-37.69791,144.5807,Western Victoria,4718.0,43.1226507473334
15121,Melton West,2 Fairbank Pl,5,h,355000.0,S,Raine,3/06/2017,31.7,3337.0,5.0,2.0,2.0,666.0,156.0,1976.0,Melton City Council,-37.67523,144.55833,Northern Victoria,6065.0,45.92394469612905
15122,Mentone,10 Chicquita Cct,3,t,815000.0,SP,hockingstuart,3/06/2017,20.0,3194.0,3.0,3.0,2.0,93.0,,,Kingston City Council,-37.97917,145.07573,South-Eastern Metropolitan,6162.0,15.556732302215165
15123,Mentone,2/68 Naples Rd,2,t,800000.0,SP,Hodges,3/06/2017,20.0,3194.0,2.0,1.0,1.0,0.0,104.0,1980.0,Kingston City Council,-37.98937,145.06723,South-Eastern Metropolitan,6162.0,16.51500873184537
15124,Mentone,70 Voltri St,3,h,885000.0,S,hockingstuart,3/06/2017,20.0,3194.0,3.0,1.0,2.0,530.0,129.0,1980.0,Kingston City Council,-37.975840000000005,145.08106999999998,South-Eastern Metropolitan,6162.0,15.315327434224212
15128,Middle Park,67 McGregor St,3,h,2010000.0,S,Cayzer,3/06/2017,3.0,3206.0,3.0,1.0,0.0,207.0,128.0,1890.0,Port Phillip City Council,-37.853559999999995,144.96415,Southern Metropolitan,2019.0,6.334170303437467
15130,Middle Park,204 Page St,6,h,5600000.0,PI,Marshall,3/06/2017,3.0,3206.0,6.0,4.0,2.0,472.0,328.0,1915.0,Port Phillip City Council,-37.852309999999996,144.96373,Southern Metropolitan,2019.0,6.346007411457473
15131,Middle Park,2 Patterson St,3,h,1850000.0,PI,Cayzer,3/06/2017,3.0,3206.0,3.0,2.0,1.0,321.0,,,Port Phillip City Council,-37.85411,144.96409,Southern Metropolitan,2019.0,6.3511070262749305
15132,Mill Park,6 Brigden Ct,3,h,663500.0,SP,Millership,3/06/2017,17.9,3082.0,3.0,2.0,1.0,991.0,,,Whittlesea City Council,-37.65887,145.06253999999998,Northern Metropolitan,10529.0,20.561360048062745
15133,Mill Park,4 Carlita Cl,4,h,732000.0,S,Harcourts,3/06/2017,17.9,3082.0,3.0,2.0,1.0,808.0,184.0,1980.0,Whittlesea City Council,-37.67348,145.06982,Northern Metropolitan,10529.0,19.045499390508574
15134,Mill Park,7 Eaglet Ct,4,h,720000.0,S,Harcourts,3/06/2017,17.9,3082.0,4.0,2.0,3.0,649.0,158.0,1985.0,Whittlesea City Council,-37.676809999999996,145.06413999999998,Northern Metropolitan,10529.0,18.60480314553287
15136,Mill Park,6 Parklea Ct,3,h,556500.0,S,LJ,3/06/2017,17.9,3082.0,3.0,1.0,2.0,526.0,113.2,1985.0,Whittlesea City Council,-37.67561,145.05641,Northern Metropolitan,10529.0,18.65502314334353
15144,Montmorency,4/435 Main Rd,3,u,569000.0,S,Nelson,3/06/2017,16.2,3094.0,3.0,1.0,2.0,280.0,,1987.0,Banyule City Council,-37.73103,145.13404,Eastern Metropolitan,3891.0,15.175550553923296
15145,Moonee Ponds,36 Aberfeldie St,3,h,1850000.0,SP,McDonald,3/06/2017,6.2,3039.0,3.0,2.0,2.0,596.0,203.0,1950.0,Moonee Valley City Council,-37.76086,144.90497,Western Metropolitan,6232.0,14.612634747719822
15146,Moonee Ponds,118 Athol St,2,h,1090000.0,SP,McDonald,3/06/2017,6.2,3039.0,2.0,1.0,0.0,233.0,,,Moonee Valley City Council,-37.76919,144.91186000000002,Western Metropolitan,6232.0,13.566148604026568
15149,Moonee Ponds,26 Scotia St,2,h,760000.0,PI,Barry,3/06/2017,6.2,3039.0,2.0,1.0,0.0,251.0,110.0,1980.0,Moonee Valley City Council,-37.76856,144.90577,Western Metropolitan,6232.0,14.03895344696808
15151,Moorabbin,2 Matilda Rd,3,h,1090500.0,S,Woodards,3/06/2017,14.3,3189.0,3.0,2.0,2.0,347.0,,1955.0,Kingston City Council,-37.94274,145.05783,Southern Metropolitan,2555.0,11.274667517559221
15152,Mooroolbark,188 Cardigan Rd,5,h,872000.0,SP,Max,3/06/2017,26.5,3138.0,5.0,2.0,2.0,1254.0,186.75,1980.0,Yarra Ranges Shire Council,-37.790259999999996,145.33738,Eastern Victoria,8280.0,27.27081167741149
15153,Mooroolbark,32 Churchill Dr,3,h,730000.0,SP,Fletchers,3/06/2017,26.5,3138.0,3.0,2.0,2.0,947.0,104.0,1978.0,Yarra Ranges Shire Council,-37.76517,145.3298,Eastern Victoria,8280.0,27.368804546672568
15154,Mordialloc,4/186 Beach Rd,1,u,519000.0,S,Thomson,3/06/2017,21.5,3195.0,1.0,1.0,1.0,0.0,,1970.0,Kingston City Council,-38.00508,145.08189,South-Eastern Metropolitan,3650.0,18.480320959704237
15155,Mordialloc,1/6 Krone St,4,t,1170000.0,S,hockingstuart,3/06/2017,21.5,3195.0,4.0,2.0,2.0,312.0,179.0,2004.0,Kingston City Council,-38.001999999999995,145.08916000000002,South-Eastern Metropolitan,3650.0,18.303642256353626
15156,Mount Waverley,1/577 High Street Rd,2,u,720000.0,S,Ray,3/06/2017,14.2,3149.0,2.0,1.0,1.0,198.0,,,Monash City Council,-37.87135,145.14334,Eastern Metropolitan,13366.0,10.06087947071254
15157,Mount Waverley,3/593 High Street Rd,2,u,572000.0,S,Ray,3/06/2017,14.2,3149.0,2.0,1.0,1.0,173.0,,1970.0,Monash City Council,-37.87142,145.14503,Eastern Metropolitan,13366.0,10.204557773289888
15161,Mount Waverley,7 Milliara St,3,h,1640000.0,PI,Buxton,3/06/2017,14.2,3149.0,3.0,1.0,2.0,911.0,,,Monash City Council,-37.86906,145.14394,Eastern Metropolitan,13366.0,10.034421967018904
15163,Mount Waverley,2/36 Swayfield Rd,3,t,1011000.0,S,McGrath,3/06/2017,14.2,3149.0,3.0,2.0,2.0,297.0,135.0,2001.0,Monash City Council,-37.8605,145.12853,Eastern Metropolitan,13366.0,8.476981384180426
15164,Mount Waverley,309 Waverley Rd,5,h,1450000.0,S,JRW,3/06/2017,14.2,3149.0,5.0,2.0,2.0,728.0,,,Monash City Council,-37.88409,145.12368999999998,Eastern Metropolitan,13366.0,9.062763563405735
15165,Mulgrave,2 Barclay Ct,3,h,880000.0,SA,Nelson,3/06/2017,18.8,3170.0,3.0,2.0,2.0,705.0,,,Monash City Council,-37.92266,145.16733,South-Eastern Metropolitan,7113.0,14.643096778003562
15170,Murrumbeena,13 Churchill Cl,3,h,1256000.0,S,Woodards,3/06/2017,10.1,3163.0,3.0,2.0,2.0,335.0,,,Glen Eira City Council,-37.90423,145.06168,Southern Metropolitan,4442.0,7.21496129811642
15171,Murrumbeena,8/9 Dunoon St,1,u,330000.0,S,hockingstuart,3/06/2017,10.1,3163.0,1.0,1.0,1.0,0.0,,,Glen Eira City Council,-37.891659999999995,145.06718,Southern Metropolitan,4442.0,6.123823583920099
15172,Murrumbeena,3/53 Kangaroo Rd,2,u,670000.0,PI,Buxton,3/06/2017,10.1,3163.0,2.0,1.0,2.0,0.0,,,Glen Eira City Council,-37.898140000000005,145.07455,Southern Metropolitan,4442.0,7.066074654031561
15175,Murrumbeena,1/1 Nangana Rd,2,u,602000.0,S,hockingstuart,3/06/2017,10.1,3163.0,2.0,1.0,1.0,1166.0,,,Glen Eira City Council,-37.88674,145.07234,Southern Metropolitan,4442.0,5.888056629327832
15179,Niddrie,61 Nolan St,4,h,1337000.0,S,Barry,3/06/2017,10.4,3042.0,4.0,2.0,2.0,650.0,254.0,1955.0,Moonee Valley City Council,-37.74103,144.88496,Western Metropolitan,2291.0,17.374484901680955
15181,North Melbourne,22 Melrose St,2,h,970000.0,S,JMRE,3/06/2017,1.8,3051.0,2.0,1.0,0.0,102.0,66.0,1900.0,Melbourne City Council,-37.79489,144.94207,Northern Metropolitan,6821.0,9.74653347302849
15183,Northcote,44 Bent St,3,h,1232000.0,S,Nelson,3/06/2017,5.3,3070.0,3.0,1.0,1.0,352.0,,1900.0,Darebin City Council,-37.76708,144.99624,Northern Metropolitan,11364.0,9.066496709112547
15185,Nunawading,1A Thelma St,4,t,950000.0,VB,Jellis,3/06/2017,15.4,3131.0,4.0,2.0,2.0,338.0,,,Manningham City Council,-37.81065,145.17309,Eastern Metropolitan,4973.0,12.684827117385781
15187,Oak Park,4/4 Ethel St,2,u,460000.0,S,Brad,3/06/2017,11.2,3046.0,2.0,1.0,1.0,106.0,,,Moreland City Council,-37.723259999999996,144.91681,Northern Metropolitan,2651.0,16.856931519232063
15188,Oak Park,24 Vincent St,4,h,1138000.0,SA,Nelson,3/06/2017,11.2,3046.0,4.0,2.0,2.0,697.0,189.0,1960.0,Moreland City Council,-37.720009999999995,144.91683,Northern Metropolitan,2651.0,17.14139087353849
15190,Oakleigh,19 Westgate St,4,h,1410000.0,PI,Woodards,3/06/2017,12.3,3166.0,4.0,2.0,2.0,568.0,,,Monash City Council,-37.9054,145.08669,Southern Metropolitan,3224.0,8.311517448855964
15191,Oakleigh,31 Westgate St,3,h,1245000.0,S,Woodards,3/06/2017,12.3,3166.0,3.0,1.0,1.0,545.0,,,Monash City Council,-37.906259999999996,145.08653,Southern Metropolitan,3224.0,8.3838064491784
15192,Oakleigh East,41 Clayton Rd,2,h,1114000.0,S,Ray,3/06/2017,12.3,3166.0,2.0,1.0,1.0,703.0,90.0,1960.0,Monash City Council,-37.902409999999996,145.12378,Southern Metropolitan,2547.0,10.247475745293317
15193,Oakleigh East,3/1 Inga St,3,u,740000.0,S,Buxton,3/06/2017,12.3,3166.0,3.0,1.0,1.0,211.0,90.0,2004.0,Monash City Council,-37.899409999999996,145.11523,Southern Metropolitan,2547.0,9.460935296784758
15194,Oakleigh South,5 Ellesmere St,4,h,1120000.0,S,Buxton,3/06/2017,15.5,3167.0,4.0,2.0,2.0,564.0,161.0,1975.0,Kingston City Council,-37.93543,145.08408,South-Eastern Metropolitan,3692.0,11.155848977031033
15195,Oakleigh South,47 Washington Dr,3,h,945000.0,S,Woodards,3/06/2017,15.5,3167.0,3.0,1.0,2.0,640.0,,,Kingston City Council,-37.93646,145.08728,South-Eastern Metropolitan,3692.0,11.372533048036317
15196,Ormond,8/17 Arnott St,1,u,280000.0,SP,Thomson,3/06/2017,11.4,3204.0,1.0,1.0,1.0,821.0,33.0,1975.0,Glen Eira City Council,-37.90296,145.04637,Southern Metropolitan,3578.0,6.753058318475905
15197,Ormond,301/437 North Rd,2,u,485000.0,SP,Gary,3/06/2017,11.4,3204.0,2.0,1.0,1.0,0.0,72.0,2012.0,Glen Eira City Council,-37.90335,145.03718,Southern Metropolitan,3578.0,6.722761651618089
15199,Parkdale,22 Booth St,3,h,1315000.0,SP,Buxton,3/06/2017,21.5,3195.0,3.0,2.0,2.0,627.0,197.0,1950.0,Kingston City Council,-37.99544,145.08727,South-Eastern Metropolitan,5087.0,17.55744952380482
15201,Parkville,401/228 The Avenue,3,u,1770000.0,S,Woodards,3/06/2017,1.8,3052.0,3.0,2.0,1.0,2431.0,70.0,1999.0,Melbourne City Council,-37.78212,144.95755,Northern Metropolitan,2309.0,9.575128072011033
15203,Pascoe Vale,41 Essex St,3,u,630000.0,S,Brad,3/06/2017,8.5,3044.0,3.0,1.0,1.0,365.0,,,Moreland City Council,-37.72737,144.94593,Northern Metropolitan,7485.0,15.01656219971152
15208,Port Melbourne,120/1 Graham St,3,u,1725000.0,PI,Marshall,3/06/2017,3.5,3207.0,3.0,2.0,2.0,0.0,189.0,2000.0,Melbourne City Council,-37.8429,144.94487,Southern Metropolitan,8648.0,7.918245163111937
15209,Port Melbourne,410 Graham St,3,h,1325000.0,PI,Marshall,3/06/2017,3.5,3207.0,3.0,2.0,2.0,133.0,,,Melbourne City Council,-37.83522,144.93471,Southern Metropolitan,8648.0,8.85314755011709
15211,Port Melbourne,202/2 Rouse St,2,u,625000.0,S,Biggin,3/06/2017,3.5,3207.0,2.0,1.0,1.0,6830.0,,,Melbourne City Council,-37.84432,144.94371999999998,Southern Metropolitan,8648.0,8.021135636788413
15212,Port Melbourne,409/216 Rouse St,2,u,665000.0,SP,Cayzer,3/06/2017,3.5,3207.0,2.0,2.0,1.0,1472.0,81.0,2010.0,Melbourne City Council,-37.840959999999995,144.93791000000002,Southern Metropolitan,8648.0,8.53343747200908
15215,Prahran,37 Charles St,3,h,1400000.0,VB,Jellis,3/06/2017,4.6,3181.0,3.0,2.0,0.0,145.0,138.0,1880.0,Stonnington City Council,-37.84957,144.9889,Southern Metropolitan,7717.0,4.111597547215955
15218,Preston,129 Albert St,3,h,850000.0,SP,McGrath,3/06/2017,8.4,3072.0,3.0,1.0,2.0,485.0,,,Darebin City Council,-37.7383,145.02348999999998,Northern Metropolitan,14577.0,11.642753183936119
15221,Preston,1 Bellarine St,5,h,1400000.0,PI,hockingstuart,3/06/2017,8.4,3072.0,5.0,2.0,2.0,558.0,217.0,1925.0,Darebin City Council,-37.73472,144.99658,Northern Metropolitan,14577.0,12.461292208809354
15223,Preston,34 Grange St,3,h,930000.0,S,Barry,3/06/2017,8.4,3072.0,3.0,1.0,0.0,357.0,,,Darebin City Council,-37.7377,144.98781,Northern Metropolitan,14577.0,12.379757718589692
15225,Preston,121 Murray Rd,4,h,830000.0,PI,Love,3/06/2017,8.4,3072.0,4.0,1.0,2.0,540.0,540.0,1965.0,Darebin City Council,-37.73935,145.01516999999998,Northern Metropolitan,14577.0,11.613120489949003
15226,Preston,145 Murray Rd,3,h,881000.0,S,Love,3/06/2017,8.4,3072.0,3.0,1.0,2.0,470.0,115.0,1930.0,Darebin City Council,-37.73912,145.01298,Northern Metropolitan,14577.0,11.668624706079429
15227,Preston,2/7 Oak St,3,u,660000.0,S,Nelson,3/06/2017,8.4,3072.0,3.0,1.0,1.0,234.0,,1995.0,Darebin City Council,-37.73506,145.03169,Northern Metropolitan,14577.0,11.96263821278842
15228,Preston,202 Raglan St,3,h,945000.0,S,McGrath,3/06/2017,8.4,3072.0,3.0,1.0,2.0,349.0,120.0,1940.0,Darebin City Council,-37.74946,145.00875,Northern Metropolitan,14577.0,10.612721473454208
15229,Preston,8 Scotia St,3,h,1210000.0,S,Nelson,3/06/2017,8.4,3072.0,3.0,2.0,2.0,515.0,126.0,1920.0,Darebin City Council,-37.74794,144.99111000000002,Northern Metropolitan,14577.0,11.211862798082715
15230,Preston,34 Showers St,3,h,970000.0,S,Nelson,3/06/2017,8.4,3072.0,3.0,1.0,1.0,345.0,,1950.0,Darebin City Council,-37.74818,144.99825,Northern Metropolitan,14577.0,10.986260912935569
15231,Preston,3/26 Tyler St,2,u,465000.0,PI,Nelson,3/06/2017,8.4,3072.0,2.0,1.0,1.0,163.0,169.0,,Darebin City Council,-37.733109999999996,145.03552,Northern Metropolitan,14577.0,12.176025443767738
15232,Preston,42 Tyler St,3,h,725000.0,S,Barry,3/06/2017,8.4,3072.0,3.0,1.0,2.0,590.0,94.0,1950.0,Darebin City Council,-37.73314,145.03437,Northern Metropolitan,14577.0,12.172611445366286
15234,Preston,49 Wallace St,3,h,990000.0,S,hockingstuart,3/06/2017,8.4,3072.0,3.0,1.0,1.0,545.0,,,Darebin City Council,-37.74258,144.99309,Northern Metropolitan,14577.0,11.716522382218907
15235,Preston,39 William St,3,h,972500.0,S,Nelson,3/06/2017,8.4,3072.0,3.0,1.0,1.0,448.0,103.0,1930.0,Darebin City Council,-37.734429999999996,145.00201,Northern Metropolitan,14577.0,12.371863698365217
15236,Preston,26A Young St,3,h,955000.0,S,Nelson,3/06/2017,8.4,3072.0,3.0,1.0,1.0,263.0,123.0,2000.0,Darebin City Council,-37.74739,145.00933999999998,Northern Metropolitan,14577.0,10.826253909545482
15237,Princes Hill,109 McIlwraith St,3,h,1900000.0,PI,Nelson,3/06/2017,3.5,3054.0,3.0,1.0,0.0,204.0,194.0,1910.0,Yarra City Council,-37.782509999999995,144.96817,Northern Metropolitan,1008.0,8.902179980181044
15239,Reservoir,13 Crispe St,4,h,1100000.0,S,Barry,3/06/2017,12.0,3073.0,4.0,2.0,2.0,665.0,,,Darebin City Council,-37.72787,144.99423000000002,Northern Metropolitan,21650.0,13.249279076596101
15241,Reservoir,5 Edgar St,5,h,1266000.0,S,Nelson,3/06/2017,12.0,3073.0,5.0,2.0,2.0,601.0,,1990.0,Darebin City Council,-37.7296,145.00714,Northern Metropolitan,21650.0,12.7999979046975
15242,Reservoir,9 Frankston St,3,h,1040000.0,S,Nelson,3/06/2017,12.0,3073.0,3.0,2.0,1.0,461.0,,,Darebin City Council,-37.724990000000005,145.00038,Northern Metropolitan,21650.0,13.42462176399722
15247,Reservoir,81 McMahon Rd,2,h,888000.0,S,Ray,3/06/2017,12.0,3073.0,2.0,1.0,2.0,649.0,,,Darebin City Council,-37.71086,145.01629,Northern Metropolitan,21650.0,14.73622604731487
15248,Reservoir,2/33 Oconnor St,2,t,521000.0,S,Harcourts,3/06/2017,12.0,3073.0,2.0,1.0,1.0,0.0,94.0,2009.0,Darebin City Council,-37.7106,145.00177,Northern Metropolitan,21650.0,14.9605299399387
15250,Reservoir,76 Powell St,3,h,857700.0,SP,hockingstuart,3/06/2017,12.0,3073.0,3.0,1.0,1.0,325.0,116.0,1930.0,Darebin City Council,-37.72589,144.99681,Northern Metropolitan,21650.0,13.402436273502525
15251,Reservoir,2/4 Pratt St,3,t,642500.0,S,Barry,3/06/2017,12.0,3073.0,3.0,2.0,2.0,160.0,140.0,2010.0,Darebin City Council,-37.710640000000005,145.01067,Northern Metropolitan,21650.0,14.823450628552681
15253,Richmond,7 Benson St,3,h,1676000.0,S,Biggin,3/06/2017,2.4,3121.0,3.0,1.0,1.0,294.0,,,Yarra City Council,-37.8239,145.0022,Northern Metropolitan,14949.0,3.5575639768142984
15254,Richmond,27 Charlotte St,4,h,1400000.0,S,Biggin,3/06/2017,2.4,3121.0,4.0,1.0,0.0,244.0,,,Yarra City Council,-37.82503,144.99967,Northern Metropolitan,14949.0,3.6707556574703006
15255,Richmond,22 Glass St,3,h,1301000.0,S,Jellis,3/06/2017,2.4,3121.0,3.0,1.0,1.0,163.0,,1990.0,Yarra City Council,-37.82434,145.00489,Northern Metropolitan,14949.0,3.339051801541691
15256,Richmond,5/202 Lennox St,2,u,575000.0,S,Biggin,3/06/2017,2.4,3121.0,2.0,1.0,1.0,407.0,66.0,1960.0,Yarra City Council,-37.82046,144.99398,Northern Metropolitan,14949.0,4.368766438087097
15258,Ringwood,2/27 Georges Rd,3,u,766000.0,SP,Carter,3/06/2017,19.9,3134.0,3.0,1.0,2.0,327.0,,,Maroondah City Council,-37.80905,145.23533999999998,Eastern Metropolitan,7785.0,18.046145456605462
15259,Ringwood East,8 Marwarra St,4,h,910000.0,S,Fletchers,3/06/2017,21.3,3135.0,4.0,1.0,2.0,669.0,179.0,1965.0,Maroondah City Council,-37.816559999999996,145.24247,Eastern Metropolitan,4407.0,18.51036530588675
15260,Ringwood East,6 Victoria St,4,h,1200000.0,S,Real,3/06/2017,21.3,3135.0,4.0,1.0,1.0,833.0,151.0,1960.0,Maroondah City Council,-37.811859999999996,145.25419,Eastern Metropolitan,4407.0,19.615162475615136
15266,Rosanna,1/64 Lower Plenty Rd,2,u,675000.0,S,Miles,3/06/2017,8.9,3084.0,2.0,1.0,1.0,247.0,,,Banyule City Council,-37.74427,145.06293,Eastern Metropolitan,3540.0,11.213746984268685
15268,Rowville,240 Dandelion Dr,3,h,622000.0,S,Ray,3/06/2017,23.5,3178.0,3.0,1.0,1.0,372.0,,,Knox City Council,-37.91655,145.26933,South-Eastern Metropolitan,11667.0,22.194575104795163
15269,Roxburgh Park,12 Simmonds Pl,3,h,425000.0,S,Ray,3/06/2017,20.6,3064.0,3.0,2.0,2.0,255.0,141.0,1996.0,Hume City Council,-37.63382,144.92774,Northern Metropolitan,5833.0,25.04316573610837
15270,Sandringham,131 Bay Rd,4,t,2300000.0,S,Hodges,3/06/2017,15.2,3191.0,4.0,2.0,2.0,604.0,166.0,1940.0,Bayside City Council,-37.95326,145.01779,Southern Metropolitan,4497.0,12.350619991254142
15271,Sandringham,34 Brighton St,3,h,1710000.0,SP,Buxton,3/06/2017,15.2,3191.0,3.0,2.0,0.0,398.0,150.0,1920.0,Bayside City Council,-37.94785,145.01467,Southern Metropolitan,4497.0,11.792936675083599
15273,Sandringham,5 Tennyson St,4,t,2221000.0,S,McGrath,3/06/2017,15.2,3191.0,4.0,2.0,2.0,381.0,235.0,2000.0,Bayside City Council,-37.953720000000004,145.00608,Southern Metropolitan,4497.0,12.567427984293705
15275,Seabrook,21 Catherine Rd,3,h,515000.0,SP,LJ,3/06/2017,15.5,3028.0,3.0,1.0,2.0,531.0,98.0,1985.0,Hobsons Bay City Council,-37.87793,144.75626,Western Metropolitan,1793.0,24.82179432328759
15276,Seaford,43 Galway St,3,h,540000.0,S,Harcourts,3/06/2017,35.4,3198.0,3.0,1.0,2.0,648.0,96.0,1960.0,Frankston City Council,-38.11014,145.14336,South-Eastern Metropolitan,8077.0,31.167076758799304
15277,Seaholme,26 Sussex St,3,h,1360000.0,S,Sweeney,3/06/2017,11.0,3018.0,3.0,2.0,6.0,663.0,127.8,1970.0,Hobsons Bay City Council,-37.8642,144.84257,Western Metropolitan,852.0,17.085955349643616
15279,Seddon,17 Tennyson St,3,h,1180000.0,SP,Biggin,3/06/2017,5.1,3011.0,3.0,1.0,0.0,198.0,124.0,1910.0,Maribyrnong City Council,-37.807790000000004,144.88887,Western Metropolitan,2417.0,13.425379338081644
15280,South Kingsville,76 Saltley St,3,h,790000.0,S,McGrath,3/06/2017,6.2,3015.0,3.0,2.0,2.0,334.0,129.0,2003.0,Hobsons Bay City Council,-37.83137,144.86731,Western Metropolitan,984.0,14.800748989152856
15281,South Melbourne,305/196 Albert Rd,2,u,805000.0,S,Cayzer,3/06/2017,1.9,3205.0,2.0,2.0,2.0,0.0,,,Port Phillip City Council,-37.83715,144.96716999999998,Southern Metropolitan,5943.0,5.988676143628731
15282,South Melbourne,1211/50 Albert Rd,2,u,530000.0,VB,Greg,3/06/2017,1.9,3205.0,2.0,1.0,1.0,1646.0,52.0,2012.0,Port Phillip City Council,-37.83406,144.97131000000002,Southern Metropolitan,5943.0,5.675055003401849
15283,South Morang,7 Alexis Cl,4,h,915000.0,S,Harcourts,3/06/2017,20.5,3752.0,4.0,3.0,2.0,624.0,410.0,2005.0,Whittlesea City Council,-37.63485,145.07272,Northern Metropolitan,7969.0,23.322164460564526
15285,South Morang,18 Grange Dr,3,h,644000.0,S,Harcourts,3/06/2017,20.5,3752.0,3.0,2.0,4.0,492.0,160.0,2007.0,Whittlesea City Council,-37.64215,145.08584,Northern Metropolitan,7969.0,22.720842263287036
15286,South Morang,141 Hawkstowe Pde,5,h,905000.0,S,Ray,3/06/2017,20.5,3752.0,5.0,5.0,3.0,700.0,270.0,2010.0,Whittlesea City Council,-37.6236,145.10629,Northern Metropolitan,7969.0,25.13263708877134
15288,South Yarra,104/2 Cromwell Rd,2,u,800000.0,SP,Abercromby's,3/06/2017,2.7,3141.0,2.0,2.0,1.0,0.0,73.0,2014.0,Melbourne City Council,-37.847120000000004,144.99967,Southern Metropolitan,14887.0,3.131435750743611
